r_Pu_mean,l_Pu_mean,r_Cd_mean,l_Cd_mean,r_GP_mean,l_GP_mean
19.88045172758758,21.03219387227505,23.87285313209145,23.68560726961368,104.9501817132773,104.5830054730992
17.41662327952949,18.02621197288801,25.6174979506448,26.96826884312617,106.8961815844936,109.9717145845631
20.51167160889639,21.53229196508687,25.76497220103045,27.7774691088896,101.289601265811,98.8476041469044
11.64396554200551,12.76645138499183,17.40450879012604,19.44162269789269,112.2559940379984,111.493402790424
14.73097290482124,17.75963954641729,31.68824260726056,19.09395434278262,102.550403978406,104.2199793937959
15.7315021924922,14.00061971176974,17.54473142038517,21.24012039861766,105.9581464755347,103.7945311175943
18.26312976591811,13.50356072827522,20.19832223251428,22.89296415639109,97.24218080816968,91.12293539975754
14.89677604816951,10.20738575842206,22.27392478466171,23.2074061604722,126.3541750067932,132.9179065883955
16.73934633781421,19.85564378371618,25.72566519116812,23.50542464992031,127.345752700263,132.5986804947296
12.87140341778537,14.27034005367768,21.20842994047316,27.78045256589433,92.35512955282124,88.34909679463486
13.16374781995309,13.96961817665066,28.58647546094271,28.19797707114986,94.54659562077993,103.9795965624687
15.83301761577517,12.12558173712532,22.85263336283471,17.74167503511848,84.52716512608174,86.36700296479275
11.47206005007955,12.18388751825674,21.09742312660385,21.35332795179126,98.623233478167,94.37291738714556
