Putamen,Caudate,Globus_Pallidus
20.484595530268003,24.098022187370027,112.11524465609035
17.507649070941383,27.13262320926162,104.87356054491644
20.456322799931314,23.779230200852567,104.76659359318825
17.721417626208748,26.292883396885486,108.43394808452835
17.00317723099852,28.839257585119192,102.4684498127341
21.02198178699163,26.771220654960025,100.0686027063577
12.205208463498671,18.423065744009364,111.8746984142112
16.512069287815798,27.69629674333524,87.13415414846071
16.245306225619267,25.39109847502159,103.38519168610094
14.86606095213097,19.392425909501412,104.87633879656451
15.883345247096663,21.545643194452687,94.1825581039636
12.552080903295785,22.740665472566953,129.63604079759435
18.297495060765193,24.615544920544217,129.9722165974963
13.570871735731526,24.494441253183744,90.35211317372804
13.566682998301875,28.392226266046286,99.2630960916243
13.979299676450244,20.297154198976592,85.44708404543724
11.827973784168144,21.225375539197557,96.49807543265628
